itemId,itemName,iconId,iLvl,slot,category,classId,equipmentCategory,binding,durability,sturdiness,quality,valueTableId,armourType,dps,minDamage,maxDamage,damageType,weaponType,description,unique,minLevel,stackMax,grants,requiredClass,requiredRace,maxLevel,requiredFaction,reputation,itemLevelOffset,mainLegacyId,mainLegacyBaseRank,itemProperty,itemXP,virtueXP,essenceSlots,maxItems,itemStackMax,Vitality Scaling,Will Scaling,Agility Scaling,Might Scaling,Fate Scaling,Maximum Morale Scaling,Maximum Power Scaling,Finesse Scaling,Critical Rating Scaling,Outgoing Healing Rating Scaling,Incoming Healing Rating Scaling,Tactical Mastery Scaling,Physical Mastery Scaling,Tactical Mitigation Scaling,Physical Mitigation Scaling,Block Rating Scaling,Parry Rating Scaling,Evade Rating Scaling,Critical Defense Scaling,Resistance Rating Scaling,Armour Scaling,Out of Combat Power Regen Scaling,In Combat Power Regen Scaling,In Combat Morale Regen Scaling,Out of Combat Morale Regen Scaling
1879476421,Footman's Keen Sabatons of the Moors,1091717954-1090519043-1091947416,505,FEET,ARMOUR,23,10,BOUND_TO_ACCOUNT_ON_ACQUIRE,65,NORMAL,RARE,1879050480,HEAVY,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,1879211551,0,0,0,1879211992,0,0,0,1879223971,0,0,0,0,0,0,0,1879051219,0,0,0,0
1879476430,Footman's Keen Shoes of the Moors,1091718009-1090519043-1091947416,505,FEET,ARMOUR,23,18,BOUND_TO_ACCOUNT_ON_ACQUIRE,30,NORMAL,RARE,1879050219,LIGHT,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,1879211551,0,0,0,1879211992,0,0,1879223968,0,0,0,0,0,0,0,0,1879054353,0,0,0,0
1879476417,Footman's Keen Shoulder-guard of the Moors,1091718039-1090519043-1091947416,505,SHOULDER,ARMOUR,6,9,BOUND_TO_ACCOUNT_ON_ACQUIRE,50,NORMAL,RARE,1879049985,MEDIUM,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,1879211723,1879211992,0,0,0,1879223971,0,0,0,0,0,0,0,1879051223,0,0,0,0
1879476400,Footman's Keen Wrap of the Moors,1091718018-1090519043-1091947416,505,LEGS,ARMOUR,15,18,BOUND_TO_ACCOUNT_ON_ACQUIRE,40,NORMAL,RARE,1879050117,LIGHT,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,1879211723,1879211992,0,0,1879223968,0,0,0,0,0,0,0,0,1879051213,0,0,0,0
1879476762,Footman's Lustrous Earring of the Moors,1091804511-1090519043-1091947416,505,EAR,ITEM,49,1,BOUND_TO_ACCOUNT_ON_ACQUIRE,60,NORMAL,RARE,1879050475,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,1879211966,0,0,1879211719,0,0,0,0,0,0,0,0,0,0,0,1879210165,0,0,0,0,0
1879476769,Footman's Lustrous Ring of the Moors,1091751190-1090519043-1091947416,505,FINGER,ITEM,49,19,BOUND_TO_ACCOUNT_ON_ACQUIRE,50,NORMAL,RARE,1879050476,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,1879211966,0,0,1879211719,0,0,0,0,0,0,0,0,0,0,0,1879210165,0,0,0,0,0
1879476770,Footman's Lustrous Token of the Moors,1091722999-1090519043-1091947416,505,POCKET,ITEM,49,2,BOUND_TO_ACCOUNT_ON_ACQUIRE,100,NORMAL,RARE,1879052641,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,1879211966,0,0,1879211719,0,0,0,0,0,0,0,0,0,0,0,1879210165,0,0,0,0,0
1879476739,Footman's Lustrous Torc of the Moors,1091662214-1090519043-1091947416,505,NECK,ITEM,49,23,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879050115,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,1879211966,0,0,1879211719,0,0,0,0,0,0,0,0,0,0,1879211643,0,0,0,0,0,0
1879476775,Footman's Lustrous Wristlet of the Moors,1091804509-1090519043-1091947416,505,WRIST,ITEM,49,30,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049907,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,1879211966,0,0,1879211719,0,0,0,0,0,0,0,0,0,0,1879211643,0,0,0,0,0,0
1879476420,Footman's Reinforced Boots of the Moors,1091718027-1090519043-1091947416,505,FEET,ARMOUR,23,9,BOUND_TO_ACCOUNT_ON_ACQUIRE,50,NORMAL,RARE,1879049290,MEDIUM,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,1879211551,0,0,0,0,0,0,0,0,1879215053,0,0,0,0,0,0,1879051207,0,0,0,0
1879476840,Footman's Reinforced Bow of the Moors,1090523520-1090519043-1090523521-1090525455,505,RANGED_ITEM,WEAPON,1,8,BOUND_TO_ACCOUNT_ON_ACQUIRE,100,NORMAL,RARE,1879050210,,646.9632,555,739,BELERIAND,BOW,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,1879211547,0,0,0,0,0,0,0,0,0,1879215062,0,0,0,0,0,0,0,0,0,0,0
1879476422,Footman's Reinforced Bracers of the Moors,1091718030-1090519043-1091947416,505,HAND,ARMOUR,5,9,BOUND_TO_ACCOUNT_ON_ACQUIRE,50,NORMAL,RARE,1879050491,MEDIUM,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,0,0,1879211891,0,0,1879215053,0,0,0,0,0,0,1879051212,0,0,0,0
1879476403,Footman's Reinforced Breastplate of the Moors,1091717951-1090519043-1091947416,505,CHEST,ARMOUR,3,10,BOUND_TO_ACCOUNT_ON_ACQUIRE,95,NORMAL,RARE,1879050482,HEAVY,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,0,0,0,0,0,1879215053,0,0,0,0,0,1879210165,1879051206,0,0,0,0
1879476433,Footman's Reinforced Brigandine of the Moors,1091718024-1090519043-1091947416,505,CHEST,ARMOUR,3,18,BOUND_TO_ACCOUNT_ON_ACQUIRE,35,NORMAL,RARE,1879050690,LIGHT,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,0,0,0,0,0,1879215053,0,0,0,0,0,1879210165,1879051214,0,0,0,0
1879476409,Footman's Reinforced Circlet of the Moors,1091717979-1090519043-1091947416,505,HEAD,ARMOUR,7,18,BOUND_TO_ACCOUNT_ON_ACQUIRE,35,NORMAL,RARE,1879050068,LIGHT,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,0,0,0,0,0,1879215053,0,0,0,0,0,0,1879050275,0,1879212021,0,0
1879476416,Footman's Reinforced Coat of the Moors,1091717914-1090519043-1091947416,505,CHEST,ARMOUR,3,9,BOUND_TO_ACCOUNT_ON_ACQUIRE,65,NORMAL,RARE,1879049799,MEDIUM,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,0,0,0,0,0,1879215053,0,0,0,0,0,1879210165,1879051211,0,0,0,0
1879476418,Footman's Reinforced Cops of the Moors,1091718021-1090519043-1091947416,505,SHOULDER,ARMOUR,6,18,BOUND_TO_ACCOUNT_ON_ACQUIRE,35,NORMAL,RARE,1879049947,LIGHT,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,0,0,0,0,0,1879215053,0,0,0,1879211638,0,0,1879049948,0,0,0,0
1879476768,Footman's Reinforced Earring of the Moors,1091804511-1090519043-1091947416,505,EAR,ITEM,49,1,BOUND_TO_ACCOUNT_ON_ACQUIRE,60,NORMAL,RARE,1879050475,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,0,0,0,0,0,1879215057,0,0,0,0,1879211643,0,0,0,0,0,0
1879476424,Footman's Reinforced Gauntlets of the Moors,1091717957-1090519043-1091947416,505,HAND,ARMOUR,5,10,BOUND_TO_ACCOUNT_ON_ACQUIRE,65,NORMAL,RARE,1879050484,HEAVY,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,0,0,1879211891,0,0,1879215053,0,0,0,0,0,0,1879054054,0,0,0,0
1879476401,Footman's Reinforced Gloves of the Moors,1091717902-1090519043-1091947416,505,HAND,ARMOUR,5,18,BOUND_TO_ACCOUNT_ON_ACQUIRE,30,NORMAL,RARE,1879049295,LIGHT,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,0,0,1879211891,0,0,1879215053,0,0,0,0,0,0,1879051208,0,0,0,0
1879476432,Footman's Reinforced Greaves of the Moors,1091717945-1090519043-1091947416,505,LEGS,ARMOUR,15,10,BOUND_TO_ACCOUNT_ON_ACQUIRE,90,NORMAL,RARE,1879049956,HEAVY,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,1879211723,0,0,0,0,0,1879215053,0,0,0,0,0,0,1879052989,0,0,0,0
1879476431,Footman's Reinforced Helm of the Moors,1091718033-1090519043-1091947416,505,HEAD,ARMOUR,7,10,BOUND_TO_ACCOUNT_ON_ACQUIRE,90,NORMAL,RARE,1879050486,HEAVY,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,0,0,0,0,0,1879215053,0,0,0,0,0,0,1879053129,0,1879212021,0,0
1879476402,Footman's Reinforced Hood of the Moors,1091717905-1090519043-1091947416,505,HEAD,ARMOUR,7,9,BOUND_TO_ACCOUNT_ON_ACQUIRE,50,NORMAL,RARE,1879050493,MEDIUM,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,0,0,0,0,0,1879215053,0,0,0,0,0,0,1879051224,0,1879212021,0,0
1879476404,Footman's Reinforced Leggings of the Moors,1091717908-1090519043-1091947416,505,LEGS,ARMOUR,15,9,BOUND_TO_ACCOUNT_ON_ACQUIRE,65,NORMAL,RARE,1879049915,MEDIUM,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,1879211723,0,0,0,0,0,1879215053,0,0,0,0,0,0,1879051209,0,0,0,0
1879476406,Footman's Reinforced Pauldrons of the Moors,1091717930-1090519043-1091947416,505,SHOULDER,ARMOUR,6,10,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879050489,HEAVY,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,0,0,0,0,0,1879215053,0,0,0,1879211638,0,0,1879054055,0,0,0,0
1879476744,Footman's Reinforced Ring of the Moors,1091751190-1090519043-1091947416,505,FINGER,ITEM,49,19,BOUND_TO_ACCOUNT_ON_ACQUIRE,50,NORMAL,RARE,1879050476,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,0,0,0,0,0,1879215057,0,0,0,0,0,1879210165,0,0,0,0,0
1879476419,Footman's Reinforced Sabatons of the Moors,1091717954-1090519043-1091947416,505,FEET,ARMOUR,23,10,BOUND_TO_ACCOUNT_ON_ACQUIRE,65,NORMAL,RARE,1879050480,HEAVY,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,1879211551,0,0,0,0,0,0,0,0,1879215053,0,0,0,0,0,0,1879051219,0,0,0,0
1879476411,Footman's Reinforced Shoes of the Moors,1091718009-1090519043-1091947416,505,FEET,ARMOUR,23,18,BOUND_TO_ACCOUNT_ON_ACQUIRE,30,NORMAL,RARE,1879050219,LIGHT,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,1879211551,0,0,0,0,0,0,0,0,1879215053,0,0,0,0,0,0,1879054353,0,0,0,0
1879476429,Footman's Reinforced Shoulder-guard of the Moors,1091718039-1090519043-1091947416,505,SHOULDER,ARMOUR,6,9,BOUND_TO_ACCOUNT_ON_ACQUIRE,50,NORMAL,RARE,1879049985,MEDIUM,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,0,0,0,0,0,1879215053,0,0,0,1879211638,0,0,1879051223,0,0,0,0
1879476780,Footman's Reinforced Token of the Moors,1091722999-1090519043-1091947416,505,POCKET,ITEM,49,2,BOUND_TO_ACCOUNT_ON_ACQUIRE,100,NORMAL,RARE,1879052641,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,0,0,0,0,0,1879215057,0,0,0,0,0,1879210165,0,0,0,0,0
1879476779,Footman's Reinforced Torc of the Moors,1091662214-1090519043-1091947416,505,NECK,ITEM,49,23,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879050115,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,0,0,0,0,0,1879215057,0,0,0,0,1879211643,0,0,0,0,0,0
1879476412,Footman's Reinforced Wrap of the Moors,1091718018-1090519043-1091947416,505,LEGS,ARMOUR,15,18,BOUND_TO_ACCOUNT_ON_ACQUIRE,40,NORMAL,RARE,1879050117,LIGHT,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,1879211723,0,0,0,0,0,1879215053,0,0,0,0,0,0,1879051213,0,0,0,0
1879476776,Footman's Reinforced Wristlet of the Moors,1091804509-1090519043-1091947416,505,WRIST,ITEM,49,30,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049907,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,0,0,1879211891,0,0,1879215057,0,0,0,0,0,0,0,0,0,0,0
1879476852,Footman's Riffler of Restoration,1091621098-1090519043-1091947416,505,RANGED_ITEM,ITEM,106,25,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049654,,,,,,,,,150,,,Rune-keeper,,,,,,,,,,,,,,1879211533,1879211576,0,0,0,0,0,0,0,1879357899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476858,Footman's Shield Carving,1091991256-1090519043-1091947416,505,CLASS_SLOT,ITEM,105,25,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049654,,,,,,,,,150,,,Warden,,,,,,,,,,,,,,1879211533,0,1879211555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476856,Footman's Spear Carving,1091991259-1090519043-1091947416,505,CLASS_SLOT,ITEM,105,25,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049654,,,,,,,,,150,,,Warden,,,,,,,,,,,,,,1879211533,0,1879211555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476754,Footman's Spirited Earring of the Moors,1091804511-1090519043-1091947416,505,EAR,ITEM,49,1,BOUND_TO_ACCOUNT_ON_ACQUIRE,60,NORMAL,RARE,1879050475,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,1879211992,1879357906,0,0,0,0,0,0,0,0,0,1879210165,0,0,0,0,0
1879476767,Footman's Spirited Ring of the Moors,1091751190-1090519043-1091947416,505,FINGER,ITEM,49,19,BOUND_TO_ACCOUNT_ON_ACQUIRE,50,NORMAL,RARE,1879050476,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,1879211992,1879357906,0,0,0,0,0,0,0,0,0,1879210165,0,0,0,0,0
1879476742,Footman's Spirited Token of the Moors,1091722999-1090519043-1091947416,505,POCKET,ITEM,49,2,BOUND_TO_ACCOUNT_ON_ACQUIRE,100,NORMAL,RARE,1879052641,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,1879211992,1879357906,0,0,0,0,0,0,0,0,0,1879210165,0,0,0,0,0
1879476784,Footman's Spirited Torc of the Moors,1091662214-1090519043-1091947416,505,NECK,ITEM,49,23,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879050115,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,1879211992,1879357906,0,0,0,0,0,0,0,0,1879211643,0,0,0,0,0,0
1879476773,Footman's Spirited Wristlet of the Moors,1091804509-1090519043-1091947416,505,WRIST,ITEM,49,30,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049907,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,1879211992,1879357906,0,0,0,0,0,0,0,0,1879211643,0,0,0,0,0,0
1879476863,Footman's Standard of Hope,1091388821-1090519043-1091947416,505,RANGED_ITEM,ITEM,13,25,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049654,,,,,,,,,150,,,Captain,,,,,,,,,,,,,,1879211533,0,0,1879211547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476854,Footman's Standard of War,1091388815-1090519043-1091947416,505,RANGED_ITEM,ITEM,13,25,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049654,,,,,,,,,150,,,Captain,,,,,,,,,,,,,,1879211533,0,0,1879211547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476865,Footman's Stickpin of Bestial Vigour,1091753433-1090519043-1091947416,505,RANGED_ITEM,ITEM,19,25,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049654,,,,,,,,,150,,,Lore-master,,,,,,,,,,,,,,1879211533,1879211576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476836,Footman's Stickpin of Nature's Glory,1091991249-1090519043-1091947416,505,RANGED_ITEM,ITEM,19,25,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049654,,,,,,,,,150,,,Lore-master,,,,,,,,,,,,,,1879211533,1879211576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476848,Footman's Strength Signal,1091415815-1090519043-1091947416,505,RANGED_ITEM,ITEM,48,25,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049654,,,,,,,,,150,,,Burglar,,,,,,,,,,,,,,1879211533,0,1879211555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476737,Footman's Strong Earring of the Moors,1091804511-1090519043-1091947416,505,EAR,ITEM,49,1,BOUND_TO_ACCOUNT_ON_ACQUIRE,60,NORMAL,RARE,1879050475,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,1879211723,1879211992,0,0,0,1879223971,0,0,0,0,0,0,0,0,0,0,0,0
1879476783,Footman's Strong Ring of the Moors,1091751190-1090519043-1091947416,505,FINGER,ITEM,49,19,BOUND_TO_ACCOUNT_ON_ACQUIRE,50,NORMAL,RARE,1879050476,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,1879211723,1879211992,0,0,0,1879223971,0,0,0,0,0,0,0,0,0,0,0,0
1879476741,Footman's Strong Token of the Moors,1091722999-1090519043-1091947416,505,POCKET,ITEM,49,2,BOUND_TO_ACCOUNT_ON_ACQUIRE,100,NORMAL,RARE,1879052641,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,0,0,0,0,1879211992,0,0,0,1879223971,0,0,0,0,0,0,0,0,0,1879212021,0,0
1879476749,Footman's Strong Torc of the Moors,1091662214-1090519043-1091947416,505,NECK,ITEM,49,23,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879050115,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,1879211551,0,0,0,1879211992,0,0,0,1879223971,0,0,0,0,0,0,0,0,0,0,0,0
1879476748,Footman's Strong Wristlet of the Moors,1091804509-1090519043-1091947416,505,WRIST,ITEM,49,30,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049907,,,,,,,,,150,,,,,,,,,,,,,,,,,1879211533,0,0,0,1879211551,0,0,0,1879211992,0,0,0,1879223971,0,0,0,0,0,0,0,0,0,0,0,0
1879476841,Footman's Tome of Strength,1091509870-1090519043-1091947416,505,CLASS_SLOT,ITEM,17,25,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049654,,,,,,,,,150,,,Hunter,,,,,,,,,,,,,,1879211533,0,1879211555,0,0,0,0,0,1879211601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476829,Footman's Tome of the Wind-rider,1091509868-1090519043-1091947416,505,CLASS_SLOT,ITEM,17,25,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049654,,,,,,,,,150,,,Hunter,,,,,,,,,,,,,,1879211533,0,1879211555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476849,Footman's Vibrant Flute of the Moors,1090552922-1090531554-1090552924-1090552923,505,RANGED_ITEM,ITEM,293,7,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049654,,,,,,,key:621086081:54354734,,150,,,Corsair,,,,,,,,,,,,,,1879211533,0,0,0,1879211559,0,0,1879211720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879476845,Footman's Vibrant Lute of the Moors,1090532809-1090531554-1090532811-1090532810,505,RANGED_ITEM,ITEM,293,7,BOUND_TO_ACCOUNT_ON_ACQUIRE,80,NORMAL,RARE,1879049654,,,,,,,key:621086052:54354734,,150,,,Minstrel,,,,,,,,,,,,,,1879211533,0,0,0,0,0,1879211536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879478099,Forged Balanced Umbari Shield,1092912040-1090519042-1091947416,503,OFF_HAND,ARMOUR,33,17,BIND_ON_EQUIP,80,TOUGH,UNCOMMON,1879049983,SHIELD,,,,,,,,141,,,,,,,,,,,,,,PS,,,1879212152,0,0,0,0,0,0,0,0,0,0,0,0,1879215062,0,1879211628,0,0,0,0,1879049984,0,0,0,0
1879478079,Forged Bright Umbari Aegis,1092912037-1090519042-1091947416,503,OFF_HAND,ARMOUR,33,40,BIND_ON_EQUIP,90,TOUGH,UNCOMMON,1879050591,WARDEN_SHIELD,,,,,,,,141,,,,,,,,,,,,,,PS,,,1879212152,0,0,0,0,0,0,0,0,0,0,0,1879223974,0,0,1879211628,0,0,0,0,1879112826,0,0,0,0
1879478103,Forged Broad Umbari Targe,1092912035-1090519042-1091947416,503,OFF_HAND,ARMOUR,33,11,BIND_ON_EQUIP,100,TOUGH,UNCOMMON,1879050497,HEAVY_SHIELD,,,,,,,,141,,,,,,,,,,,,,,PS,,,1879212152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879211628,0,0,0,0,1879051163,0,0,0,0
1879475628,Forged Plated Boots,1092906853-1090519042-1091947416,503,FEET,ARMOUR,23,10,BIND_ON_EQUIP,65,NORMAL,UNCOMMON,1879050480,HEAVY,,,,,,,,141,,,,,,,,,,,,,,PS,,,1879211562,0,0,0,0,0,0,0,1879211603,0,0,0,0,0,0,0,1879211654,0,0,0,1879051112,0,0,0,0
1879475622,Forged Plated Gauntlets,1092906889-1090519042-1091947416,503,HAND,ARMOUR,5,10,BIND_ON_EQUIP,65,NORMAL,UNCOMMON,1879050484,HEAVY,,,,,,,,141,,,,,,,,,,,,,,PS,,,1879211562,0,0,0,0,0,0,0,1879211600,0,0,0,0,0,0,0,0,0,0,0,1879051114,0,0,0,0
1879475593,Forged Plated Greaves,1092525606-1090519042-1091947416,503,LEGS,ARMOUR,15,10,BIND_ON_EQUIP,90,NORMAL,UNCOMMON,1879049956,HEAVY,,,,,,,,141,,,,,,,,,,,,,,PS,,,1879211562,0,0,0,0,0,0,0,0,0,0,0,1879223970,0,0,0,0,0,0,0,1879049957,0,0,0,0
1879475603,Forged Plated Hauberk,1092906905-1090519042-1091947416,503,CHEST,ARMOUR,3,10,BIND_ON_EQUIP,95,NORMAL,UNCOMMON,1879050482,HEAVY,,,,,,,,141,,,,,,,,,,,,,,PS,,,1879211562,0,0,0,0,0,0,0,0,0,0,0,1879223970,0,0,0,0,1879211638,0,0,1879051147,0,0,0,0
1879475684,Forged Plated Helm,1092906910-1090519042-1091947416,503,HEAD,ARMOUR,7,10,BIND_ON_EQUIP,90,NORMAL,UNCOMMON,1879050486,HEAVY,,,,,,,,141,,,,,,,,,,,,,,PS,,,1879211562,0,0,0,0,0,0,0,0,0,0,0,1879223974,1879215062,0,0,0,0,0,0,1879051123,0,0,0,0
1879475702,Forged Plated Pauldrons,1092906884-1090519042-1091947416,503,SHOULDER,ARMOUR,6,10,BIND_ON_EQUIP,80,NORMAL,UNCOMMON,1879050489,HEAVY,,,,,,,,141,,,,,,,,,,,,,,PS,,,1879211562,0,0,0,0,0,0,1879211722,0,0,0,0,0,0,0,0,0,0,0,0,1879051126,0,0,0,0
1879478076,Forged Protector's Umbari Targe,1092912040-1090519042-1091947416,503,OFF_HAND,ARMOUR,33,17,BIND_ON_EQUIP,80,TOUGH,UNCOMMON,1879049983,SHIELD,,,,,,,,141,,,,,,,,,,,,,,PS,,,1879212152,0,0,0,0,0,0,0,0,1879357897,0,0,0,0,0,1879211628,0,0,0,0,1879049984,0,0,0,0
1879478086,Forged Reinforced Umbari Aegis,1092912037-1090519042-1091947416,503,OFF_HAND,ARMOUR,33,40,BIND_ON_EQUIP,90,TOUGH,UNCOMMON,1879050591,WARDEN_SHIELD,,,,,,,,141,,,,,,,,,,,,,,PS,,,1879212152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879211628,0,0,0,0,1879112826,0,0,0,0
1879478091,Forged Reinforced Umbari Targe,1092912040-1090519042-1091947416,503,OFF_HAND,ARMOUR,33,17,BIND_ON_EQUIP,80,TOUGH,UNCOMMON,1879049983,SHIELD,,,,,,,,141,,,,,,,,,,,,,,PS,,,1879212152,0,0,0,0,0,0,0,0,0,0,0,1879223974,0,0,1879211628,0,0,0,0,1879049984,0,0,0,0
1879478078,Forged Resilient Umbari Shield,1092912040-1090519042-1091947416,503,OFF_HAND,ARMOUR,33,17,BIND_ON_EQUIP,80,TOUGH,UNCOMMON,1879049983,SHIELD,,,,,,,,141,,,,,,,,,,,,,,PS,,,1879212152,0,0,0,0,0,0,0,0,0,0,1879223972,0,0,0,1879211628,0,0,0,0,1879049984,0,0,0,0
1879478090,Forged Stout Umbari Targe,1092912035-1090519042-1091947416,503,OFF_HAND,ARMOUR,33,11,BIND_ON_EQUIP,100,TOUGH,UNCOMMON,1879050497,HEAVY_SHIELD,,,,,,,,141,,,,,,,,,,,,,,PS,,,1879212152,0,0,0,0,0,0,0,0,0,0,0,1879223974,0,0,1879211628,0,0,0,0,1879051163,0,0,0,0
1879477263,Forged Umbari Empowered Axe,1092912010-1090519042,503,MAIN_HAND,WEAPON,12,24,BIND_ON_EQUIP,100,NORMAL,UNCOMMON,1879338011,,450.08228,386,514,COMMON,ONE_HANDED_AXE,,,141,,,,,,,,1,,,,,,PS,,,1879212152,0,0,0,0,0,0,0,1879211603,0,0,1879223972,0,0,0,0,0,0,0,0,0,0,0,0,0
1879477320,Forged Umbari Empowered Cutlass,1092912009-1090519042,503,MAIN_HAND,WEAPON,44,28,BIND_ON_EQUIP,100,NORMAL,UNCOMMON,1879338011,,450.08228,386,514,COMMON,ONE_HANDED_SWORD,,,141,,,,,,,,1,,,,,,PS,,,1879212152,0,0,0,0,0,0,0,1879211603,0,0,1879223972,0,0,0,0,0,0,0,0,0,0,0,0,0
